,summonerId,summonerName,leaguePoints,rank,region,championId,mainChampion,championType
1176,VvvVKWc7ZKMTilC05KqpozV7AXSCT6M5AcMjqWFtbf2Zew,Gothboii,705,I,LA1,119,Draven,Marksman
1177,VvvVKWc7ZKMTilC05KqpozV7AXSCT6M5AcMjqWFtbf2Zew,Gothboii,705,I,LA1,119,Draven,Marksman
1178,b3wi0B-waMAPAD2xheuATojSsMJFxgPRzoR3fPz8jaI1Xw,Blakzx,703,I,LA1,14,Sion,Tank
1179,eQZaS-O3AJNRZyMbdU2Pu-sGDmMmBESLoGIFeQJyHO-foQ,Aishiteru,701,I,LA1,245,Ekko,Assassin
1180,P0_SZOSoHZrnt3ISmLQOIzBvZheXHA7cWBAyQvGBJLGRWA,MSE Kurizz,696,I,LA1,222,Jinx,Marksman
1181,QndWEryvv2fTbxtRTz1xcxmQolVYGsRQQPJsY42ei2w,Tesla xSWRD,692,I,LA1,50,Swain,Mage
1182,L779VJLVVmF-dofJWaYVEOn9J5Y0fIpUHlIQgGcH0GoZ954,Kattalyst ,689,I,LA1,164,Camille,Fighter
1183,BJqmpxyrDc6GphSZg_3RK3g_7NWOHNBWnqSlx6RJvJobdA,NthngWthtUTnrele,684,I,LA1,121,Khazix,Assassin
1184,ztJ_ZhMlqZn9lw8-Tyj1OrG2r5f5lvyR4RsR14pYwK2X,Helcrank,683,I,LA1,23,Tryndamere,Fighter
1185,gG7P4WwPxhB2ABICeL78v6NNiCK4SiuOj8bDTTFt64wE2g,DarkTranquillity,682,I,LA1,141,Kayn,Fighter
1186,BLKScXZ0oK0q45vKJFyYmHMlPC2tmkDH7wlScgsfiTfHe6U,Habibi Cat,679,I,LA1,91,Talon,Assassin
1187,Oq_LNX6gnseWOsfcGkJPr2-K840NxqXodTgLhHDOZ_Q,baby dont cry,678,I,LA1,104,Graves,Marksman
1188,F35q3EXZ_sLe01f-7qtBi12njWikdoHdrpQCpjiITnMBBQ,Danny  Syde,678,I,LA1,64,LeeSin,Fighter
1189,s0kpLjbcMbAkpwNgds7ATh-egu2Hq1tDQJF6Mj1LhSELjpg,Jayder,675,I,LA1,203,Kindred,Marksman
1190,uKGTL6WjbDja9oLgMdnQO0mT2RxdXMZr6KA60KVYSjfNyA,Valkirian,672,I,LA1,16,Soraka,Support
1191,F338S4wBx37yhn0T9vqCMKB6kHGUX0DSc0bpmUBKloWm,Salsicha,672,I,LA1,77,Udyr,Fighter
1192,hw3Kv7u9UV5apjZgOod6uKoMvx0sr2BRMFYeTLWkHak2N_w,SMK Feuwunix,670,I,LA1,876,Lillia,Fighter
1193,rP3mqt3mR93M_n0_t2uFQlCyLshKwGGNs-UQFT_gNXMopA,Saenż,669,I,LA1,53,Blitzcrank,Tank
1194,4H2A7SSCpPGoXftIZc3q91viQp83jvS5ky89pxHSkRqDXxw,SobaQlo xFriends,668,I,LA1,50,Swain,Mage
1195,jaKjuV6f7M-9YpHaYYw2ZncmgdGDNSw4OdF5gStvtp8GVQ,unIucky,668,I,LA1,64,LeeSin,Fighter
1196,MamK18RoC88IXXy_PmhFzuN4IvSZlDrzrvhxPpz4eAIJGg8,Simp de Dukkha,666,I,LA1,523,Aphelios,Marksman
1197,mzdJ08wuv2Xj9bQXqmF_QTM8TS14nETlXvTNz3QcGsecSQ,Azrael  V,664,I,LA1,92,Riven,Fighter
1198,zm0WTF1gGiANCN0CV-vZHRdqhqMW_9YgWsLUf7iida0_lto,minita kawai uwu,664,I,LA1,9,Fiddlesticks,Mage
1199,Vh6gkriXfl_6WuhHNGNHp0gwLC6ZBgoF8P8EqjtWZoNGoWc,Im Dzukill,662,I,LA1,157,Yasuo,Fighter
1200,pbxGZV32pStnzZaqMZz6ust5SUiy4VNhtfLR2gcWRhjIEjA,Suicidal Boy,657,I,LA1,221,Zeri,Marksman
1201,eClaa12zad-9EW70TwISXSvF9XT23SSI6ybutvUeRT3PDg,gatita123,657,I,LA1,67,Vayne,Marksman
1202,-rqGe5iWZLW_Uik9FJ51DAFbrZtcYJUehfnuj75z46bCWA,Instinctwnl,655,I,LA1,55,Katarina,Assassin
1203,T32eR47RmUl4VQxVE3vv4S4az-NaqqrmXJn2oTRbLnfZmg,Amongusita,653,I,LA1,35,Shaco,Assassin
1204,jBQcWlJk1eZoJ9ta3SHFjdFyndLFGKCctlYaRJU7oECOxA,d0g,651,I,LA1,157,Yasuo,Fighter
1205,KU7rTXf_D0ihHPEQJs6qm0TUTFrHFkbB94T_7goeoIzMGw,Zhyntra,650,I,LA1,222,Jinx,Marksman
1206,FqL-E2lhvfdFTLWJq0b9py_hUT-L595j_VK8wfYZnWmM,Reset Mind,648,I,LA1,157,Yasuo,Fighter
1207,mfJsAXQNdW81QPeZWmrVYGlw-I75BEEGn28kAql606DCaA,MarchedWaif89,647,I,LA1,105,Fizz,Assassin
1208,_mV1Bm_uF46nlRhWQGbKcEyTf63I_e-oI-A8_f5Ms6g_Y2A,SirChubby,645,I,LA1,72,Skarner,Fighter
1209,OFpW0IS1IphwSYuoDzBUNCBsvGRS8ka5DoyHnTv6s1U8YfclSeKyE6KViA,RealKuri,645,I,LA1,119,Draven,Marksman
1210,-95Cs_GyC1pVF-avtM0YP3Gut0cSfO6eucCdy6S58EGigHM,Charenjasongu,645,I,LA1,240,Kled,Fighter
1211,5ZcXgLYtTwxinCci1to2lvL0btvLozZSRnC3X4YjJZmc4DY,q e w r,641,I,LA1,157,Yasuo,Fighter
1212,udHktG5mIPy7y5RHpNPNy_SPmE0RJkHGN9pkiXwb-L_r4R_3mEvFcY7dJA,TJ Joseph,641,I,LA1,82,Mordekaiser,Fighter
1213,GTejzvjcuxspkA5wPnmBYKVXDCCfydgAVaOeL9XHfm7doA,exactly nothing,640,I,LA1,41,Gangplank,Fighter
1214,399ZD-BOjyQGs1HwnL7jhS4m5DHa_BTQ1SL-B3Ui395KyCY,Mãskemane,639,I,LA1,161,Velkoz,Mage
1215,_wo9QNdvO-NyhGB4PMvHzK_wck-Ez0TMaWJEgLaVOP2x,Bunnÿ,634,I,LA1,412,Thresh,Support
1216,hTbSEPAy4yY72GG80P9I-m8wvIJjwzJkg9lWbZGqljufONI,SRG Casti,633,I,LA1,98,Shen,Tank
1217,eBs-60iSgdw7v0es2oQrdVG_c2tJ4JlgR6qcRP--kXbg,MIC Sutard,632,I,LA1,412,Thresh,Support
1218,yS_yeqbCYa5pSY8uf6Csrt0ZHurN5eRSrbspdup6BycH5w,ETK Lil Gasai ,630,I,LA1,245,Ekko,Assassin
1219,LoTtd95DuOAx6OJhNhODsbm9qzHKdCQeS5Q2ftkY6QHN,Saráh,629,I,LA1,99,Lux,Mage
1220,M6XSFhubj55uhVvNiYCn2MeUUHw0IykHkBYnDgAR8Yki-2Y,AU Sully,628,I,LA1,38,Kassadin,Assassin
1221,fzJd5NFgVWbYOiD_MwhXF-bMpNQADN6_SvYudqKn0t7CNwc,Capitan Pollo,627,I,LA1,157,Yasuo,Fighter
1222,aqwFZt5oxfaloILrysir6Q7FZWEVZaHci8z4H7CUPCnODa0,Phrxshn,626,I,LA1,27,Singed,Tank
1223,R6btkpyWZq5_ofhRGNdVRJZXNzzD-QuMFesNP5kPgo-lOg,Bunny Fancy,626,I,LA1,64,LeeSin,Fighter
1224,oaWXloRAx2CRgVfwyLLWTdwdjKjFmKiJpK7nQ-ntYkZ_BQ,stepzzzzz,625,I,LA1,39,Irelia,Fighter
1225,2G3iKPFAcVh2CYGshGDm8Tjjfb1jRnhkrUHaNA53h8Xc,BLC Mcsalo,625,I,LA1,236,Lucian,Marksman
1226,EvtCnlxdfiZauprQPgRJK21vewMazzmBYMNwXqkvrtKJ,SoIorio,624,I,LA1,67,Vayne,Marksman
1227,OFdyDDfkn8etTXCOhMsBZGJRIlpf-QXWmWKjG3Ia5qsacg,MIC CLIØÛE ,623,I,LA1,84,Akali,Assassin
1228,hqL7rk15wuIADvNC6EpUjDjlquv1Epw8sr0NyxuGgJxa,B3000 Fanboy,623,I,LA1,67,Vayne,Marksman
1229,Zwe3t6qsx1L0kgDQU0oK0-BAXIFcZY6wyU-fxt-lW-DO-wU,adrianmisalchich,614,I,LA1,67,Vayne,Marksman
1230,tOZs0sqv7M0PJHg_WR9eyqNbYcg7FWuEyBlI_e6XRetBzg,IICronosII,613,I,LA1,98,Shen,Tank
1231,t3FbJd5g1cG2bFDg5oTW-yi1azdx_2EIzZuudBDWTG_DK5-mhTP9j1Zxxg,Kog el babas,613,I,LA1,96,KogMaw,Marksman
1232,t_IoQRADUNesLEE3QJRJielZy_7ZALSVbbalGOl7RzRz,Diosa Seraphine,613,I,LA1,147,Seraphine,Mage
1233,VIczaPCcJXfB0tJGpARsTUsPCW-f2GNqdKzzMRwuFGmN4A,PAIN JASKDJKAS,613,I,LA1,523,Aphelios,Marksman
1234,8X5jbJZKXNEgiFOq894QXAXRaer8bfanQ1_6bhDW_wXFCUQvHzeLEUjcXg,Mizhina,611,I,LA1,107,Rengar,Assassin
1235,LicG_yvV4FBPMuCaafb9mtinBEukcw-oz8OVLnqTRFP_,Topitoo,610,I,LA1,267,Nami,Support
1236,sKfNL_bzKIWINf-SVerbgBSr8TulyF0HB-1D34l7Ze8,Zhæl,610,I,LA1,43,Karma,Mage
1237,2vhpO3Bp2u8XDiv_jGfuO1YLLoXRCCLk-6Mccxk3DNI90g,Guzke,610,I,LA1,238,Zed,Assassin
1238,OEL7_ol2bRlyxqMZIS9lhetKNd4_zDrZ9JOcKNmHj7Em,Cute Beicon,609,I,LA1,267,Nami,Support
1239,K_1OFGkaYftciIBr3bM0Rdga3QdfuvOUnIG2mcabGF7A92Y,sneakyDNA,609,I,LA1,142,Zoe,Mage
1240,GYXfVV0XdvQ6zYZoSnD3_h8_BXlyeGf5Bn9ibd2bAvz2QCo,Elyoya LVP,608,I,LA1,64,LeeSin,Fighter
1241,Qu4gq1SiAopTFnRBW2s9esIrAyun7iMS_Ag2YT7yN5gXfQ,weskr,607,I,LA1,222,Jinx,Marksman
1242,Ls5wrEZsEDqhI2lw_1IlB9qsnd4Tymz38OXmKlNkHbuvGU3WfU11x4gcOg,úrek mazino,606,I,LA1,62,MonkeyKing,Fighter
1243,2MUM7egi2h3zB-kQwZ9RafhVzNMF_n6-5SaeTb8meGfjWw,Frelt,605,I,LA1,246,Qiyana,Assassin
1244,AnoLsXQbgrn4w8-K3XETBHk8A9g6iSqVPOCKq3SDBE6FaQ,AnotherDeivid,605,I,LA1,122,Darius,Fighter
1245,ZTC-7koyhCSSOWRWMk6n6gwou833_BL-vrRYWkvS-nsK5g,JahirMeHizoCoach,604,I,LA1,43,Karma,Mage
1246,6QtqPh-zMwrDEEB8N59kv_zlc9DF0_kbyWarA-E9gC0n,Adelhei Of Night,604,I,LA1,67,Vayne,Marksman
1247,sg-UVmwDKYDdfarzzvsbAqR2z9dAb5CSG9eyzq_6rDfWXyg,ITG Sniper,604,I,LA1,92,Riven,Fighter
1248,uSloVeqgvUI8vRoOgTpShpi9ezz9iuT3vYmW9Es3-Jk_Dg,JGR YinExnaider,603,I,LA1,98,Shen,Tank
1249,OBLvm9Py7farRow7tqmWGDM3cnPwI_Ju2l4l7CK1JHNm6gU,astrosmurfer69,602,I,LA1,35,Shaco,Assassin
1250,d7CP0ICVrerKY-hib46WnQ7__rYUoSjumc9IiMW0NDQ5,DTG FourRunner,602,I,LA1,202,Jhin,Marksman
1251,adMQyezRifONuFxzBuWiXDmBW-tnl2btFH5QP4lBzdFqUw,Gun Fiend,601,I,LA1,157,Yasuo,Fighter
1252,W_gtQzUiGB4xfVtGqE-WoUVNOznzFxSphoEvpBuscsmUhA,Snoopy,601,I,LA1,37,Sona,Support
1253,geJi_GcsZKZcQN9ZMP6pfqJwPOiHviI68PwUj9LQAONX,Vobby,601,I,LA1,64,LeeSin,Fighter
1254,uEk9xS6lORiCifyPH0ebj20znjCiXIPUp3QFhP62jREZAw,Abdiel Dark,601,I,LA1,238,Zed,Assassin
1255,We181QYmnLgS6YkJvfpgoMlPfmm2pibC-FOHFf39wsDeRpc,AJDeus,599,I,LA1,9,Fiddlesticks,Mage
1256,uOuMlcSaNzlEdZRvECJ8okAb-Gaq4fFf7Ckhksviaqnp,Deeang,598,I,LA1,107,Rengar,Assassin
1257,ak2vdNIsgrQdRkzvOE5ONuA5T8C4Hjd8NRJI_EtSs750fw,Spicy Chilly,598,I,LA1,157,Yasuo,Fighter
1258,1_AsbChUEjBcNnTTmEJ8j5JNMDsYibNp5Y3XfemfPAZ-Hw,King Wukong,598,I,LA1,62,MonkeyKing,Fighter
1259,nXatyCgjR3MxG-b1T4Lp437NGsKFUDoDJIw_mCit_Bzilg,iLL V,597,I,LA1,238,Zed,Assassin
1260,cGo2ebx4Y5v7zu6uv2-QTSGPqO6eLPMLalRteTbZd3l-QQ,sGARCIAz,596,I,LA1,157,Yasuo,Fighter
1261,Y4NOQaZI_408pdpQ0fPWzZqUERkQe2tC8V-w11CBI0Bheg,Neitz1,595,I,LA1,34,Anivia,Mage
1262,M_f1jFhIhfFEsgZleJ4R9BRv_cSmjPu873WUVa08EvSiRbA,TaquitosDeTrompo,595,I,LA1,105,Fizz,Assassin
1263,zgZhvc11HLzpwA_krwG8XeLCEYe7SLcSpfw5LejFMDrc7Q,Pesonero,595,I,LA1,67,Vayne,Marksman
1264,WwPTS1WY1BwMRcxAGM571Hw_e3YaN-eKC1kKUonIoe6VFg,JuanseGm,594,I,LA1,240,Kled,Fighter
1265,ID62lw84q1IsAsHpeL4Q6VacSOkiasP-PRY7lYhsSXnF,Twice stan acc,593,I,LA1,145,Kaisa,Marksman
1266,5Z6YWFMY6r61qUXXpqzft6u6EzVshSpRYRoh7QJ4aNOHhg,Shiny,592,I,LA1,245,Ekko,Assassin
1267,TSjqrHSh-_mzuMZ5PjAxEADk38KqFIKJ94lB9Wq7N65zog,Moxcar,592,I,LA1,12,Alistar,Tank
1268,MBrMbA8Ve0PexnQGHnoGzT7UlGfURlfNb9D5OFubMtM,VirusFx,590,I,LA1,236,Lucian,Marksman
1269,4NKBCPxwgHgqqLe3vXIo1YGatDag7qyAVWcZhzzsjUzCdA,Rashel,590,I,LA1,92,Riven,Fighter
1270,OniyQFYi74GeWurLlTSWsAuHIhZVoI6uzXGoQvvmO-RUUA,ZyWolfx,590,I,LA1,122,Darius,Fighter
1271,8C2iqk-NED2QUVQQNhXc61PCTbrRN3BRCfOJnBK5AnaRZvU,DFN Inside,589,I,LA1,777,Yone,Assassin
1272,ClmfeRLlqPDlMxbq9YIXNrLoGfP-KWKRZ52wnqckPcKH_w,El Anónimo,589,I,LA1,105,Fizz,Assassin
1273,ClmfeRLlqPDlMxbq9YIXNrLoGfP-KWKRZ52wnqckPcKH_w,El Anónimo,589,I,LA1,105,Fizz,Assassin
1274,pdE-kHIIbFtkLF2vSeelYp-pznaLF5cVGX6YUy06zjGt,CWN Clasicoz,585,I,LA1,24,Jax,Fighter
1275,VvVC4Isv-qzS26-XKvgZzoom95iOsqeWCZIxWg9ckVsx,Łynx,584,I,LA1,266,Aatrox,Fighter
1276,XzD4saUx5tqZ34xoTGFkfxKBAYIscWogJPNtxlVPBncPTmetT4HB8n-L7g,WRŁD,581,I,LA1,141,Kayn,Fighter
1277,Y_4BxKcuSl8CHcBiP4YBv-ugJN813jcYzQk1lRfu7G08UrFQuG-5TGZmIA,Mąrk Grayson,580,I,LA1,59,JarvanIV,Tank
1278,7UmDwo7ZAVA0o3j4tA8KF8qVXzojCg3K-vSP96fIUmbnRHjgDZGTh671SQ,chocomilk UwU,580,I,LA1,91,Talon,Assassin
1279,RAGchfYgDeEN06CkpKAkKcx-c4fXPUcg_g7OODeoomgl,Pichu,580,I,LA1,78,Poppy,Tank
1280,qJsXNsnueYi9JUTM9qpCS3jOF3GDg2K4r4LB6oemJ938_Q,Fallen IV,576,I,LA1,112,Viktor,Mage
1281,z4iyNjk4TlN1Z4TM7UGns0fJfS1guRVL5L9Nfc-p8fLO5zMOyGBiEzlv3w,Ella cree en mí,558,I,LA1,91,Talon,Assassin
1282,HOrcTjAQD_MLF9IEtovcMHhfkC56q35hN9sJuQpzPEpZO9L5m3d9MHtkuA,Egzod,531,I,LA1,78,Poppy,Tank
1283,jYooEy65gzXAkIIBIMu61hFitOjEETL9nIKZXsC16tGr,1Fresco,1660,I,LA2,78,Poppy,Tank
1284,10eoGn5QZqUkKFFofivBe3m39-3jWBYv78W2FixoIcX9YSJ4,FIX 10,1659,I,LA2,236,Lucian,Marksman
1285,8z_65xwHVgtGREBPemLvNabTPFQZGKZZK9UAU8P5r_0,Di Morwinela,1561,I,LA2,81,Ezreal,Marksman
1286,JIghiGKVMyZrMWRl-2zHZocIr0c_A5tClmibzqO9Cjhv,exselor,1483,I,LA2,64,LeeSin,Fighter
1287,kgI5RaD8dgAnmHzk6hbHgDjW850IQ_9u7MzAgY3cylw4SQ,BAYACHAO,1271,I,LA2,40,Janna,Support
1288,U6DS96ev6XaDlcJuQCRCCY3U6jNkW8IGBEUk21o0PyTv1w,Evaine Defy,1214,I,LA2,24,Jax,Fighter
1289,wZ756l_oQPLAEzjim0UgJy2A_fjddx63et5gdVuE8XSJrw,Pªnchitoookayn,1196,I,LA2,141,Kayn,Fighter
1290,i7nrABIUj2kBlCS9DeQeb46YkGWUT-ZxZIUCf0DihW6K-g_vkpfEjIKW6w,Lalekdrax,1173,I,LA2,55,Katarina,Assassin
1291,0rPcnM2tMyxueMbsYPaCHaMCHGuh2aUNmOd9PWK01IeG,Sunn Mônd,1124,I,LA2,92,Riven,Fighter
1292,9gog-c2_Z6dby_10UhqvZpFLHYSYVE3ohca9v3almlo-Zzc,uMaverick,1112,I,LA2,245,Ekko,Assassin
1293,JzdBQTfFl35QgFYI74FsHE_oKVCKI9nGGfPy5-uX2jKdeSSQap_CMEXkTQ,L9 SAYIANJiMMY,1100,I,LA2,55,Katarina,Assassin
1294,fiM3bogh2zjJ-Z5xkYepixm9kbpWhVi9nGCvUsrMHXeMQw,Sebarine,1094,I,LA2,121,Khazix,Assassin
1295,vVBY8iebzbu-3o7-SY8rZHpJyqcvEQKY6YHCbA25_7TB5QoHQCzvcElFtQ,ALqx473232361q,1083,I,LA2,91,Talon,Assassin
1296,itYjJxdsoE60nw-Auz-S1Zs7yi1q9QUFE-WOSGQ8JGCyhg,Pagorex,1079,I,LA2,1,Annie,Mage
1297,kMSrndDX2UM-PrcfeccwF8B-YJMuXiG5yFy_PagBRmvw,xAnubisDarkx,1055,I,LA2,82,Mordekaiser,Fighter
1298,3_XPmu1XN4l3UDxgjnD65wTBAhk8DT7Yyfs6m7jBhQn-jw,sickzzz,1042,I,LA2,67,Vayne,Marksman
1299,s6ER6J8bY2DT9YkavCyogccTOcJruLY0Elya_iDEs87ocA,joji fangirl,1041,I,LA2,103,Ahri,Mage
1300,WMQYZakb38QmRy9gywmccNTW4Z3SnSJaDsgvaF6knBLGWw,1ElCuno,1037,I,LA2,141,Kayn,Fighter
1301,tVeQgn7tREvfuuCw7NpRz7fBQQlUdG0b95gFseZ1_HqZvQ,ICrazzy,1025,I,LA2,245,Ekko,Assassin
1302,4jr7fGceTksDVPudYQ62ZNsB_JIoF_CnE_u1bMYDKbKa7KQ,Kími1,1019,I,LA2,81,Ezreal,Marksman
1303,S5EnxRIMHaqQMz_lW7DZeJD5gs10HfA6mWrdjLQkYkRgjQ,1Keria,1007,I,LA2,81,Ezreal,Marksman
1304,NNLFRvLklMsbGg12edwhtPwpen1IRJjrHbWkH_qF9zN0QWU,TOMKYLLSJERRY,1005,I,LA2,246,Qiyana,Assassin
1305,JKxfPB8Z6HBqElLGAaz9qz4I2I9kdldlCjOQU5dh5vLSKUuYFpZWv1OOwQ,Lindreml,989,I,LA2,157,Yasuo,Fighter
1306,8eBKFgIj08tuq67kbJjXt9MCRNfK7z1esJx4IXSsXBlv3A,CATS Blãck Cät,975,I,LA2,201,Braum,Support
1307,Tb8x3ZdLDxJT4wCjOQ3UuHs7g6cfpWX0Pyq9VrXx2dMfgSg,MARKSMAN BEST,973,I,LA2,67,Vayne,Marksman
1308,ofO3f6D1Sn6Cg7fwr_qKv12zrrZCmlp8xok7x4y7GDUUT7A,Nothna,950,I,LA2,122,Darius,Fighter
1309,dP2BAr5P9_rfxetbAoIuNmGp1aBhJsHLZSpqxmeIlWA4bA,sheiden1,949,I,LA2,64,LeeSin,Fighter
1310,nwZw4Jdgom275af-97fK3IdKadGGgH7hR6R3NlKuCThf,OnêShot,944,I,LA2,104,Graves,Marksman
1311,JGqV8FRuKnh1mAzb9AfepT-iM4sf7ViRNH-l2zUkgbUvow,DunkMaster Lord,941,I,LA2,122,Darius,Fighter
1312,WmQP7RZmfYbTnK1YprrfEcF0QukPTeTDeVNj4796xmpCyCw,ållµkå,927,I,LA2,64,LeeSin,Fighter
1313,8thiGfWoXgTfaIx0ivsLBrkUjG7JSFCjGLmL-F3vKhp7,Z h e i r,919,I,LA2,64,LeeSin,Fighter
1314,r0HkZgL_zoF2mhxugn8uxSKeWojqN4hn2MBqwcR6vGut,Vexyh,918,I,LA2,64,LeeSin,Fighter
1315,tAmTfsmFdYsyWDDPxBa6HT4kCuMuLAP01EgvE3fY2PU5MQ,Vitalus,916,I,LA2,432,Bard,Support
1316,Ch11IhzjGTUislw_CHIjn-CjuD4ZPNKv9SOj2Zt_KskRp_c,DammitBryan,913,I,LA2,412,Thresh,Support
1317,WLZK56CAfFes538yksJlWOSNr3BVXeYk56_d6pXcjAsZ_2o,HąndmâdëHeavën,890,I,LA2,887,Gwen,Fighter
1318,RYTffocRnEZNu7uSoRnGjqW5aML1Syz8zjsMomp-zyRIYA,Sufukato,886,I,LA2,41,Gangplank,Fighter
1319,wjeGPp8FCxFQISFEYwRWxwQK6Egy6BjKGiMA9bSzyGmfmA,Diego ƒ,875,I,LA2,114,Fiora,Fighter
1320,IFncyUVXSu8YGzPjd1iPkdxEWpQKHRiU2zhk787da20-NA,WilBR,872,I,LA2,238,Zed,Assassin
1321,7z4BYc-3GVRPEN1cAeqnIcidpAs7swJ-SuHqh2piFo8,1Haru,861,I,LA2,236,Lucian,Marksman
1322,MJniYK6fG8MPTh8kwtzMclF-fqPLff9jUoUm4RDSXYQ1Qg,COXINAE,860,I,LA2,412,Thresh,Support
1323,YrPcmOK3dXGMYg8FfOoA_n_3aD6PeNKelHEBZkKv2SMz,Stargazer7,842,I,LA2,92,Riven,Fighter
1324,t8NpnpGcuZ_cjJNrbaUlHzPQo-t9rd5HxVxR74HIQf4qo1o,eBaz,828,I,LA2,69,Cassiopeia,Mage
1325,1huSFA4uR9tVOfFGP00XtaHbR-cQR26WvdqFmGd7Sz76XA,Baicrock,827,I,LA2,34,Anivia,Mage
1326,cKfnF82mi2f-sZyeGL_HYLX2XWFmNCBK9UDL95xjbk8Mpg,DovahNDo,824,I,LA2,28,Evelynn,Assassin
1327,jDpd6nvDAODD7GqsODxJfFRI-f4_72KOKqXIBSAAcwcOJ0o,Ayaka Impact,823,I,LA2,84,Akali,Assassin
1328,ozcGOUx6ENvARhgCrLXG6pap_PlXr0JNIPLLBtMASHgp9A,Korone flip,821,I,LA2,498,Xayah,Marksman
1329,ytw7ocLnid_QHViV7Y6g06b0yIojJjg5F-Xg93wJYPRw,b r a i,815,I,LA2,98,Shen,Tank
1330,HnAeLTG7F_hA4GSt4FsbRMllHWypC0YpEDNBEsQIfu9n,Ðaedra pandita,807,I,LA2,92,Riven,Fighter
1331,yQnUa2aNWbSt1Ot1jS9e0QKGmDKpZ8xWpOMJoPm2KUls,send hugs,805,I,LA2,55,Katarina,Assassin
1332,UhCrYFizLpDyQz9AvnJs2Xm5Ate8tfX6gg34j2nDs8A,Nemptyn,803,I,LA2,421,RekSai,Fighter
1333,Xy5F9xUMYRkvFJGPa8PcFKoV3wlbxOQCb7Ihe4dsADQn4g,ByronDein,801,I,LA2,67,Vayne,Marksman
1334,q5KDXsJSSjarV8jxhlZh5NAirD9W41GqYhEKKAIp-lI38w,player mute all,799,I,LA2,39,Irelia,Fighter
1335,YqK8B75VLrAr-sOm63EWA3p5aG30joyRgC0ZmcF2wiCFGow,OG Mimuk,794,I,LA2,78,Poppy,Tank
1336,PGq9LV4tGh-luzt_H3zgX9Iv-kgla3Y1w_FLwbNBJf8,1Kyojuro,793,I,LA2,141,Kayn,Fighter
1337,6OU5cFGhcNlqV9kTLCaSXlCADHWOu1U-TC1iVEWWsmMydT0,ssllow5,792,I,LA2,91,Talon,Assassin
1338,T8gjRROxHZoP06aaTiu7ypUbYY21Sk5m7m7atVeNbpDp,Reineta,789,I,LA2,107,Rengar,Assassin
1339,delLjhZvHHCpyVmyEdwHJqEq4_YCgShSN_EFtBTQFutE0w,Gaping Supports,778,I,LA2,412,Thresh,Support
1340,gXtsRMou8g8P1BuKFB9X4RSMiApK5KhM8XNTkFT9CKr5,7L ValHälen,777,I,LA2,119,Draven,Marksman
1341,BvGvcfzDwXxZXN_tGc3vnFZCHasaZUkGmF_CUNp90QUS5g0,INS Shïku,776,I,LA2,412,Thresh,Support
1342,afdLxUyWc8RDtZDJ9tg_AEt6yq3ajWV9-Z_5RX0R9_PLBA,Wind Tempest,773,I,LA2,157,Yasuo,Fighter
1343,wLiK6Yn4v2rOeRQxUL5AuM59DhrqcUmQ7pdq1l6fbLWmtJU,zZheyss,770,I,LA2,5,XinZhao,Fighter
1344,98JotsjsTGxuwVcFWcFcknBz7Kn0TK4MgRzNQoiw8mtRakhrBUIqftos7Q,yse,769,I,LA2,157,Yasuo,Fighter
1345,HfZC2TWsOkd32oYhBHjqHyuOudc7_cVikj5O3fKRbU74KQ,Ed Warren,769,I,LA2,11,MasterYi,Assassin
1346,WIrMY7aKFd9pvBuysTTGRrX81d-YYRQ0WfU9nh2mBV1IZQ, Maμ,764,I,LA2,99,Lux,Mage
1347,1v2HT3Tw9WW006n5q7SUpY30smU3PWZ-VakwFniWjX75,Takehade,763,I,LA2,119,Draven,Marksman
1348,aO0uPJnEiUS8xiEoCfn6POUivm2NYO8Vnu1Xmf46SGFAo_c,Naugblades,763,I,LA2,6,Urgot,Fighter
1349,MNgPKP53yi15HMN3eZ0d6AL_t7Ox-PUV6aOf2ji93JOb,Jeymi te amo,759,I,LA2,141,Kayn,Fighter
1350,HlICzZi85p9TY4G-Uvlh5C06H1bcX_r_a2CYbVvWdeLp,eat,758,I,LA2,238,Zed,Assassin
1351,UfDTa00dp5V8VAsTRgXLUKXCmjLm2ydxK5J1_V39-ozu,Esclavo,753,I,LA2,24,Jax,Fighter
1352,spyBfNWV9iwmYZibZ0485SpV-JJrlKBFCsJm9MT3eW8cqKrtemkPJQoNsg,1Hoka,749,I,LA2,517,Sylas,Mage
1353,6YRzKZorwDYNkF4onhyaUWzijjb8RaRSFm6Ex6UG1r1t4s-kxJHlUIl5UQ,Damngøre,748,I,LA2,421,RekSai,Fighter
1354,CO-1laaZoFsB_dSMPKrK-riqNx5QFgQYj-JxkJSOZvzYVA,H0LA PIPI,745,I,LA2,84,Akali,Assassin
1355,6wNc0wWJyCNAiLfa2tl6oWQZl2TIA_waPjceMUVe1-5ppA,IKG Seal,738,I,LA2,55,Katarina,Assassin
1356,LK2wfDyy8NYekKXPQjRs6qnDEC2NqdocuLBG0am4qvOZ,Started7,737,I,LA2,164,Camille,Fighter
1357,A1XWD2c6iHT6cTJcaGs28DgKYWGi8nLYkYLptCPyC4-CSmQ,Yuyos,734,I,LA2,107,Rengar,Assassin
1358,Z_R_u-5_-_eJ8UCcoyVp6r6KN0glSfSZH5XRVHO1Gs5neg,Kidae,732,I,LA2,81,Ezreal,Marksman
1359,FNLtbJB16eM8rUYLx6Lehb8q5Q-ECIO80pXOPeu27KsqKg,Roadbuster,730,I,LA2,157,Yasuo,Fighter
